Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
4548,18604988,806297452,-3763.3824,-3755.26935,-3765.975,-3766.75725,-3756.6774,-3762.82365,-3763.9635,-3768.7017,-3767.56185,-3771.8307,-3773.32815,-3768.7911,-3762.0414,-3771.27195,-3768.9699,-3769.48395,0,0,0,0,0
,,-7,2,-1,8,6,,7,-2,2,15,6,10,,9,11,2,2,,,,,
,127,17,-1,4,-10,5,-5,-5,-2,-7,2,-9,-11,9,-6,-6,-2,4,,,,,
,1772,-15,14,4,-2,-2,-3,-5,7,5,-14,1,7,-22,-3,-4,-5,-8,,,,,
,1280,,-16,-11,-10,-2,-2,4,-7,5,3,3,-7,,-4,2,-2,-13,,,,,
,-3251,-2,-4,-1,3,4,-3,9,-7,-16,-1,-3,3,7,3,5,12,16,,,,,
,218,2,17,12,,-14,2,-5,19,-1,-11,4,-2,-5,-2,3,1,2,,,,,
,187,-10,1,-2,5,-8,1,17,,11,,8,2,11,6,-2,-7,7,,,,,
,251,10,1,-11,-1,14,-5,9,-2,1,13,-10,1,-6,-7,-2,9,4,,,,,
,1292,4,-6,-1,-5,3,6,-11,-9,,-1,6,12,-6,1,-4,2,-7,,,,,
,-2024,-10,11,19,-9,,-4,-5,5,8,9,-8,-8,7,1,-4,,6,,,,,
,539,-8,-10,4,1,,,-10,-12,-5,-9,-2,-17,7,7,-6,,-8,,,,,
,-296,-13,-1,-12,2,1,-2,3,5,3,1,2,3,3,-8,18,-1,-7,,,,,
,-156,2,14,-10,8,11,,13,9,-13,-2,-5,14,-6,3,-9,-2,2,,,,,
,29,-1,-7,-2,7,5,1,-4,-1,-2,-3,11,4,1,4,-6,6,6,,,,,
,565,16,-6,13,-1,-10,9,-1,-2,12,-8,-4,-9,2,-4,12,-10,-6,,,,,
,-276,-20,-6,8,-6,-3,-6,-3,-3,-16,8,-4,-10,-15,-23,-9,-9,-11,,,,,
,-145,-13,3,-6,12,,5,-2,6,6,13,10,13,7,17,,9,19,,,,,
,130,11,11,,-6,7,9,4,-1,7,,-11,-3,1,6,4,4,-5,,,,,
,320,2,-5,-14,-2,-11,-2,2,-21,-4,-15,5,3,,,-1,-2,-10,,,,,
,-570,-1,1,8,10,-7,-4,-9,5,-5,-15,-3,-11,-2,2,-3,-3,2,,,,,
,-123,4,-5,6,-11,,-7,-5,-9,-4,16,-5,16,6,7,4,7,1,,,,,
,262,-18,-11,-7,-14,7,4,7,10,4,-6,-6,-14,-15,-10,-4,-1,10,,,,,
,85,1,,-6,7,4,-9,-3,1,,7,17,9,3,-1,4,7,15,,,,,
,-168,-16,22,8,7,-2,3,13,,9,3,-14,3,3,-1,2,5,-18,,,,,
,80,-3,3,3,3,-6,2,10,5,-6,1,-1,-3,9,-1,-10,2,-7,,,,,
,-80,23,-10,-7,-4,12,4,-5,5,1,3,2,,5,-4,13,-12,10,,,,,
,-94,,4,2,10,-2,-11,-11,,2,11,8,-8,-5,-3,-11,5,-1,,,,,
,282,-21,-4,5,-6,-7,2,-7,2,-2,-16,-2,-7,-11,-2,-1,4,-3,,,,,
,-34,,-9,2,-5,-7,5,8,-10,-7,-11,9,15,7,6,7,-6,3,,,,,
,47,-3,-2,2,-8,7,14,,8,7,11,-9,-6,,2,8,-7,-4,,,,,
,155,1,11,-7,9,8,-11,-11,7,-8,-10,,2,,6,-9,-8,1,,,,,
,-86,3,4,-6,4,5,-14,,-10,-6,1,-9,-8,-9,-13,-8,-6,-12,,,,,
,141,-2,-14,-2,-10,-5,-1,-3,1,-3,-3,-4,-6,2,-5,2,8,8,,,,,
,284,12,8,10,-7,3,2,3,2,13,10,4,7,8,6,12,-2,2,,,,,
,157,-12,2,-4,9,-2,10,6,6,4,12,19,3,1,16,-5,15,-1,,,,,
,-426,-18,6,11,,5,-3,-3,3,1,-10,,14,-7,4,-3,,-8,,,,,
,-309,,-6,1,2,-9,-11,-4,-7,-5,-5,,-1,-5,-2,1,13,14,,,,,
,317,,-7,-11,8,15,24,11,-3,10,1,-22,-1,7,-3,-10,-9,,,,,,
,-41,,1,-1,-2,-11,3,1,-2,-8,,-7,-10,-13,-4,4,-7,,,,,,
,-339,18,8,-1,-3,-3,-15,-7,-9,,-6,14,3,5,-2,5,-3,-10,,,,,
,-7,-17,-1,1,-2,-10,3,-1,6,-1,9,15,-2,22,4,1,7,-1,,,,,
,-99,-1,-3,9,12,-10,1,-2,21,3,-1,-10,12,-6,-2,-3,-4,,,,,,
,330,,8,2,,18,2,12,-5,6,13,-12,-14,-3,-7,5,-9,5,,,,,
,-497,11,-10,-16,-13,1,-4,-2,-14,-5,-6,2,-7,5,4,-2,8,6,,,,,
,32,-11,2,3,-12,-9,,-2,-1,-6,-8,12,9,-3,2,-3,2,-3,,,,,
,1043,-8,-2,2,9,3,,-2,5,-4,2,-3,9,-6,-5,10,-11,-8,,,,,
,175,8,9,8,14,15,8,-18,4,3,-7,-7,-18,-7,-12,,10,11,,,,,
,-1057,-45,,5,-19,-10,-3,12,-7,4,-3,16,4,4,10,-17,3,,,,,,
,681,8,-12,-22,9,-1,,6,5,-3,12,2,8,4,7,17,-1,,,,,,
,-605,14,2,5,7,,5,1,8,2,-10,-6,-7,4,-16,-3,-10,-10,,,,,
,184,-20,16,8,-4,3,-10,-2,-3,4,1,1,1,-3,2,-5,-3,1,,,,,
,-249,20,-8,6,5,-6,-5,7,-7,-12,8,-8,10,,7,4,10,9,,,,,
,338,-19,,-1,-13,-7,3,-5,-4,7,-2,6,,3,15,-11,-1,-13,,,,,
,-78,,-3,-9,2,5,1,4,6,5,-5,-1,-2,-7,-9,9,-6,12,,,,,
,409,-5,6,-5,13,5,,6,-2,-11,20,1,2,5,5,12,13,6,,,,,
,1814,-8,55415,55447,55485,55521,55418,55450,55493,55513,55483,55548,55558,55573,55485,55505,55568,55541,,,,,
,-1643,16,222777,222896,223132,223274,222820,223000,223163,223197,223145,223321,223436,223391,223012,223209,223441,223327,,,,,
,-678,-3,55972,56022,56090,56111,55995,56055,56095,56090,56101,56128,56177,56123,56035,56104,56164,56118,,,,,
,305,-14,8,7,-2,-3,-2,2,12,-7,-2,,-3,-5,,-9,9,1,,,,,
,80,14,-12,-12,-12,1,-2,-10,-4,-8,-2,-8,-10,-3,-3,-1,1,-8,,,,,
,417,-3,5,-6,8,-4,2,8,-4,2,7,,1,5,2,-6,-1,7,,,,,
,-828,-11,5,-3,-3,-2,-8,2,-2,-3,-4,15,-1,-6,11,5,5,-11,,,,,
,452,,-3,-2,-8,1,1,3,-8,2,4,-13,-8,,-5,2,4,,,,,,
,1227,-15,12,12,3,-6,5,-5,10,-1,-2,-14,4,6,-3,3,-11,16,,,,,
,-2015,-1,5,-1,-3,-3,,1,13,1,-5,9,-3,5,5,,-13,,,,,,
,136,1,-14,-3,5,1,-10,9,-12,-1,1,6,2,3,1,2,2,-7,,,,,
,726,4,14,5,11,3,-1,3,-11,11,-9,,6,-9,2,-12,9,-1,,,,,
,801,-8,-7,3,-1,4,8,-8,2,-11,9,4,2,6,2,-1,-2,-3,,,,,
,-650,2,-12,5,-3,4,3,10,12,5,8,-4,12,3,-6,11,14,6,,,,,
,-413,-14,4,-3,-9,6,-3,-13,-5,3,2,7,-5,7,13,-2,-11,-1,,,,,
,169,4,12,3,-1,-4,-15,-1,-11,,-9,2,-18,-11,-6,-4,1,-10,,,,,
,-402,-16,-3,-3,-1,-10,11,4,5,-5,-2,4,10,-8,-5,10,2,1,,,,,
,-196,-5,-9,2,-8,-11,1,5,4,,4,-6,-4,-2,-8,-8,1,-6,,,,,
,17,20,1,-11,11,12,3,-2,-4,2,-8,3,1,,-1,-3,-6,,,,,,
,575,-2,2,-4,10,6,12,2,-4,12,4,-4,1,10,-1,-3,7,8,,,,,
,-700,3,-2,-5,-3,-2,-6,-5,1,-4,7,-6,-4,1,7,3,-8,4,,,,,
,119,-1,3,3,-4,-7,-4,-5,5,,5,-13,10,-3,-5,1,-4,-13,,,,,
,709,-2,7,8,8,-6,4,6,1,-7,-10,-2,5,5,3,3,10,1,,,,,
,-412,-32,-10,-1,5,-4,-6,-11,-2,1,-4,16,2,4,-2,13,-3,16,,,,,
,57,12,-3,16,-21,1,-5,2,-5,-6,13,-1,-7,-11,-6,-8,-4,-6,,,,,
,64,-1,18,-8,-5,13,10,6,-9,2,-4,14,-7,6,15,-3,4,2,,,,,
,-399,18,-14,-8,8,15,-9,-3,9,-2,-4,-11,-7,1,-11,-3,4,1,,,,,
,281,-17,-7,14,5,-8,-4,,-3,-3,2,,-2,-3,11,-4,-1,-3,,,,,
,990,-13,1,-5,1,-8,6,18,-6,4,-2,-4,8,6,3,6,6,2,,,,,
,404,30,-1,2,7,,,-7,15,-4,1,1,-1,2,-14,-11,-13,-19,,,,,
,-2061,14,-2,3,-8,5,7,-12,-1,10,-9,6,,-4,8,-1,-12,2,,,,,
,1218,-47,3,-21,-8,-3,2,11,,-8,13,3,-1,-2,4,20,15,9,,,,,
,-494,11,7,13,10,8,,7,5,3,-9,-4,-6,-7,-3,-7,-5,4,,,,,
,-115,-12,,1,5,-3,-7,,1,5,-6,2,5,5,-5,-5,2,9,,,,,
,-71,-3,-10,-16,-4,3,-1,-7,-11,-5,19,,8,13,4,11,2,3,,,,,
,309,5,-5,-1,11,-2,8,,16,-7,8,,12,-10,-5,-3,11,-5,,,,,
,-38,16,12,3,-16,-6,-4,-5,,,-3,15,-5,2,19,3,-6,-2,,,,,
,-179,,-2,6,,-7,1,-5,-20,-10,-7,-18,-15,-4,2,7,-4,-2,,,,,
,15,1,2,7,11,8,-6,-4,7,15,-6,3,-2,-10,-16,-20,5,,,,,,
,-111,-1,8,-3,-9,3,-5,13,-3,2,1,,8,7,2,2,-5,6,,,,,
,471,-1,10,3,-3,-4,2,-2,-4,-2,1,-10,7,-7,-2,3,-4,-5,,,,,
,-507,-29,-15,-1,4,-3,3,-4,-1,8,-7,5,-5,4,-4,7,2,3,,,,,
,-39,2,-1,6,-4,-3,-1,-2,10,-14,13,2,-1,8,3,-19,5,-4,,,,,
,-125,-2,8,2,-2,7,8,-1,1,11,-9,-2,5,2,-1,-3,-1,-1,,,,,
,1093,1,-6,-13,3,15,3,-1,-3,-5,4,-2,-5,-12,2,19,5,6,,,,,
,-1161,4,-10,,-3,3,-8,-1,-1,-4,-4,-5,-2,15,-6,8,5,-1,,,,,
,1010,-6,4,9,,-18,-3,-5,-2,5,,7,7,3,2,-3,1,-2,,,,,
,-732,,12,6,3,1,10,12,11,14,12,2,-2,-11,-2,-3,-6,-1,,,,,
,3048,-1,,-16,,8,-4,10,-1,-3,-6,-1,2,5,7,-3,-10,-3,,,,,
,-2766,-7,-1,1,3,-9,1,-5,3,-9,-6,-13,1,-3,12,2,-4,4,,,,,
,-238,9,-11,1,2,,-4,1,,-1,-10,12,-12,-1,-8,-3,10,1,,,,,
,430,-1,8,5,-12,6,,5,-4,11,7,-1,-4,10,-4,-5,-8,-4,,,,,
,-135,,4,-5,4,-1,-6,-3,-3,-5,10,-1,6,2,-4,6,-13,6,,,,,
,282,,-16,14,1,-4,8,-3,-3,6,,-1,-10,-5,-6,-3,18,-6,,,,,
,-830,-24,-5,-7,,-16,-5,5,-13,,3,-5,7,-7,-1,-2,1,4,,,,,
,1020,-13,12,-2,-6,5,-11,-4,3,-5,-14,,11,-1,1,4,,-6,,,,,
,-629,11,,12,16,23,16,-2,17,1,18,10,-4,5,,-4,2,3,,,,,
,59,,-3,,4,-2,3,2,-4,11,1,1,-2,-10,2,2,-2,13,,,,,
,-584,-21,-3,-15,-19,-8,3,-10,-7,-9,,-2,-2,6,-6,-7,16,-9,,,,,
,1003,18,2,10,6,-1,-3,1,15,-3,-8,4,9,,7,13,5,4,,,,,
,-640,-13,1,-15,3,-9,-1,6,-4,-7,-15,-2,3,1,1,-6,-26,-8,,,,,
,70,13,2,-7,,7,-6,-5,-11,-13,3,1,-5,,14,-1,4,,,,,,
,-91,3,4,12,-14,2,-5,-6,4,13,17,8,1,1,-3,16,9,2,,,,,
,130,,4,7,7,-9,7,3,-10,-7,-20,-6,-1,-5,-3,8,-11,,,,,,
,-359,,3,-10,4,3,,-4,8,6,-4,-11,-9,-3,-20,-6,6,-7,,,,,
,862,-16,-8,-4,8,6,9,8,4,4,2,-3,2,1,18,-12,8,5,,,,,
,-733,-18,4,11,3,22,1,2,-2,-7,4,5,5,-1,4,-1,-10,9,,,,,
,381,14,-1,3,-4,-11,-11,-5,9,4,1,5,-2,2,-9,1,-2,-15,,,,,
,-455,-14,4,-15,2,-3,,-5,-11,7,14,5,5,2,-1,-2,-1,4,,,,,
,685,16,10,1,-3,-12,1,8,1,-3,11,3,-6,14,-5,12,1,2,,,,,
,548,-29,-7,12,-2,-2,-6,3,1,-11,-25,-10,-8,-10,4,-13,5,-8,,,,,
,-1035,,-12,,,-1,-6,-1,,6,6,11,7,10,5,-7,-5,20,,,,,
,-3,12,-15,2,4,1,8,-3,-2,-2,3,-2,-5,-9,2,7,,-9,,,,,
,-26,,-3,-4,-2,1,,-5,,8,-4,6,11,-8,2,-5,12,-9,,,,,
,2529,-25,15,-2,1,4,10,7,1,-6,5,-10,-14,4,-12,-9,-5,-6,,,,,
,-2638,13,-2,-11,9,3,-6,6,4,-6,9,10,11,,4,9,,14,,,,,
,392,,3,5,-5,11,2,-7,11,7,-16,-12,14,-19,11,-2,-5,-1,,,,,
,347,,-1,-5,-13,-17,-11,-11,-12,-6,11,-7,-9,9,-3,5,-1,-3,,,,,
,-419,-1,10,8,6,-7,16,22,-15,11,6,-5,-14,10,-15,9,1,3,,,,,
,2200,1,-10,5,4,-2,,-1,5,-2,-10,10,3,-9,-1,-9,-6,-2,,,,,
,-2193,17,-2,-6,-17,11,-13,-1,,-3,3,-14,-4,-13,3,-1,,-6,,,,,
,-208,-47,1,-4,12,5,4,-6,19,-5,-5,-4,6,11,,-7,6,7,,,,,
,547,-1,3,,,-7,10,-4,-9,-2,-3,24,-1,13,7,3,9,4,,,,,
,-488,,-3,-3,-9,,-15,8,-5,9,1,-5,1,-1,-1,5,-10,-15,,,,,
,71,14,,3,11,-3,-1,-2,-13,-2,-5,-4,7,15,,-2,7,5,,,,,
,65,-1,-4,1,-4,-2,8,-1,19,-6,6,-2,-4,-3,7,,1,3,,,,,
,-294,-3,1,9,-8,20,,-7,-1,-1,-4,-1,3,-15,-3,-1,-2,2,,,,,
,751,-9,15,6,11,-5,5,3,-4,1,15,1,1,-15,3,1,-10,-5,,,,,
,-408,,4,-7,4,-10,,3,4,11,7,6,-10,13,-7,7,5,8,,,,,
,14,-22,-10,4,2,6,-7,8,6,-1,-9,-2,-7,11,-2,-6,7,-7,,,,,
,-596,21,2,-4,-11,-1,1,-15,-16,-4,1,,15,-7,6,2,-2,5,,,,,
,2896,1,-19,-5,-6,-7,-8,,-2,5,-5,7,10,1,-1,1,-3,-5,,,,,
,-2061,,10,2,-1,-1,-4,3,11,7,-11,1,-9,,12,-15,-2,-2,,,,,
,-544,-19,7,-4,4,4,6,-7,,-10,10,-15,1,-8,-21,1,-5,3,,,,,
,130,,-7,2,-5,-11,-10,-2,-13,-4,,9,-3,-5,-7,,6,-2,,,,,
,-552,,-1,5,11,14,12,12,18,4,-9,-4,-9,4,13,24,3,-9,,,,,
,3336,,9,-6,-1,-7,-2,4,7,-5,-4,-2,10,6,14,-4,2,10,,,,,
,-2970,-11,-6,,-10,4,,-17,-6,2,4,-4,,-5,-14,5,-9,-5,,,,,
,161,-1,-8,-2,,-9,-3,-7,-2,-4,3,3,1,5,-5,-5,-4,12,,,,,
,683,5,8,17,7,13,9,23,3,15,-5,,-4,1,-3,-13,7,2,,,,,
,-964,7,1,4,14,5,3,-4,-10,-8,,11,2,-11,,-2,6,-13,,,,,
,311,-11,,-16,,,1,-5,-4,-6,15,8,11,15,12,3,-4,-9,,,,,
,-251,-1,8,,-5,-7,-11,-2,4,-9,-1,-4,-3,3,6,10,7,15,,,,,
,2250,-18,-2,-6,4,-1,,11,1,3,-10,-5,-7,-5,-4,6,4,-2,,,,,
,-2219,19,-4,-4,4,2,7,-9,,10,5,-3,-7,-3,,-4,-6,-3,,,,,
,796,-19,5,-2,8,13,13,8,6,-5,-6,-7,-8,-1,-9,-10,-2,7,,,,,
,308,14,-11,-2,-27,-10,-11,-10,-12,-6,6,12,13,-1,-3,7,-9,,,,,,
,148,-28,-11,7,1,-8,-6,-2,2,7,3,,-14,-1,7,3,-5,-7,,,,,
,-351,14,11,16,16,1,1,5,14,7,-9,-2,21,5,2,-2,-1,,,,,,
,-1280,,,-10,-2,,2,15,1,4,-6,-8,10,,-1,6,7,-2,,,,,
,217,-2,3,,-6,9,4,4,-2,-4,5,6,-14,3,7,-8,,,,,,,
,766,-11,-7,-3,6,8,-12,-14,-12,-5,-2,,3,-6,-16,-6,-5,5,,,,,
,-936,11,2,-3,-7,-8,7,,1,11,-1,-8,-2,-12,1,6,9,3,,,,,
,169,-8,3,-3,-8,-2,,-3,13,1,5,-7,-7,6,6,1,-11,-4,,,,,
,456,-18,15,3,6,2,,3,2,,1,10,-3,7,11,2,3,6,,,,,
,725,1,-4,9,7,-4,3,4,-7,3,-3,12,6,-3,-7,3,10,3,,,,,
,-1356,-4,-2,12,-1,,7,2,-2,-4,3,-12,-2,6,1,-3,-3,9,,,,,
,216,-1,-4,-8,1,2,,5,3,1,-6,-13,-1,,-1,-7,6,-10,,,,,
,,-3,-5,-12,-5,-8,-10,-5,-14,-15,2,-3,10,-8,-4,6,-7,-15,,,,,
,259,3,-3,7,4,1,3,-14,8,10,6,11,7,15,3,-5,-4,9,,,,,
,-183,,-13,-8,-11,-16,-13,,-9,-13,-7,10,2,-3,-1,-4,-3,-6,,,,,
,-1,-3,23,8,7,8,11,27,14,4,10,-8,-19,3,2,8,3,4,,,,,
,375,4,2,10,4,15,7,-3,3,3,,6,-3,-10,-1,-9,-3,11,,,,,
,-566,-13,-20,-12,-2,-11,1,-12,-15,-1,9,13,-2,8,6,2,5,-3,,,,,
,599,-4,6,5,-8,-3,-18,-12,-3,-5,-5,-9,-5,-4,-8,-3,-4,-7,,,,,
,-1007,4,12,8,2,7,10,3,7,1,-4,-7,9,-1,8,5,15,19,,,,,
,232,-21,-11,-11,-12,4,-11,2,,3,-13,5,10,-6,-6,-10,-1,-7,,,,,
,1179,,11,-6,3,-4,1,3,3,6,2,10,-4,-7,-6,1,-15,-8,,,,,
,-574,21,-55417,-55433,-55475,-55517,-55416,-55460,-55482,-55509,-55484,-55534,-55561,-55565,-55479,-55510,-55571,-55549,,,,,
,-378,-18,-222794,-222899,-223127,-223249,-222812,-223005,-223155,-223191,-223177,-223339,-223435,-223383,-223027,-223201,-223456,-223318,,,,,
,801,-4,-55975,-56025,-56098,-56130,-55987,-56059,-56102,-56085,-56079,-56128,-56175,-56131,-56032,-56088,-56150,-56123,,,,,
,-478,8,10,8,11,-5,-1,,-21,-10,,3,-2,-1,-10,-2,-3,-13,,,,,
,118,-16,-6,-2,3,,-4,-7,-2,,3,-7,4,2,11,-11,6,14,,,,,
,87,13,-8,3,-11,4,-4,-9,12,4,3,-10,1,3,9,1,12,13,,,,,
,602,-2,-3,-11,,-4,4,14,-10,-5,4,-3,-5,6,,-7,-11,-14,,,,,
,-989,5,3,2,5,-4,-4,8,3,8,-8,2,,1,-4,9,-14,6,,,,,
,1473,-5,13,-5,-4,,-2,-22,2,7,5,9,7,-13,-5,,-2,-5,,,,,
,-1714,,5,6,-1,9,19,16,13,-2,-14,,5,6,-2,1,,-6,,,,,
,797,-11,-1,11,3,5,7,-2,3,4,-3,-16,-9,-6,-1,4,-5,4,,,,,
,243,-1,-4,3,6,-8,4,3,-1,-7,15,15,21,-2,-5,-4,10,6,,,,,
,-147,-21,-12,-1,5,-5,-17,2,-3,8,-4,2,-11,1,7,5,8,-3,,,,,
,-639,4,-5,-11,5,-4,-5,-7,-6,-2,4,-6,-14,1,,-6,-8,-1,,,,,
,169,16,4,3,-9,7,-1,3,-4,-8,3,6,2,6,-7,-12,-4,-6,,,,,
,340,-29,10,2,-11,11,1,-1,3,7,-7,3,4,7,7,9,17,3,,,,,
,-294,-4,-3,-1,-2,-2,8,-2,9,2,-1,,-9,-4,5,6,3,6,,,,,
,163,16,2,5,-1,-16,-6,5,,-6,15,-6,6,,2,5,-9,-1,,,,,
,978,-3,-12,-9,4,-3,-8,-2,-3,-4,-11,-7,5,-6,-3,-20,-13,-8,,,,,
,-1017,-10,1,4,10,13,6,14,-12,-6,-6,6,1,-14,7,-3,-2,1,,,,,
,233,,4,5,-3,-3,-7,-4,7,1,5,-3,-9,4,-8,,6,12,,,,,
,-544,10,-2,-4,-10,15,4,-15,3,9,6,11,6,,7,9,10,2,,,,,
,-175,-9,5,-12,-12,-12,,10,-2,-3,-12,-8,-1,8,-19,,5,-5,,,,,
,-125,-17,6,5,12,-10,-4,-3,-11,2,-1,-7,6,2,5,-6,-3,-12,,,,,
,41,4,-9,-6,-4,3,9,-9,-3,11,-9,4,-8,5,-3,10,-6,10,,,,,
,-325,-8,,,7,3,-2,7,-1,-19,12,3,19,-2,17,9,5,-2,,,,,
,557,,10,6,8,11,,-8,7,1,-4,-7,-13,-6,-2,,-5,3,,,,,
,33,,-7,4,-10,-5,14,6,12,2,16,14,-11,-1,-7,-2,3,-5,,,,,
,963,-11,-5,1,4,-2,-3,2,-8,15,-3,-8,,5,-7,-12,1,2,,,,,
,-1110,2,3,8,10,5,-8,2,1,5,-8,8,-2,-5,6,,-12,1,,,,,
,94,,6,2,-3,4,9,5,3,-10,-5,-1,17,1,-11,-4,-4,2,,,,,
,622,13,6,-10,-14,7,-7,-9,13,1,1,-6,-3,-6,2,7,15,-4,,,,,
,-384,,-7,-2,12,1,-3,-4,-3,,12,5,-7,9,7,4,-2,5,,,,,
,-507,-32,1,-4,8,-22,5,8,-9,-1,-5,-1,6,-10,6,3,4,-12,,,,,
,-10,19,-11,2,-13,-2,4,-1,-9,-1,2,-3,3,7,-1,2,-12,11,,,,,
,231,,-3,10,-8,10,-18,-9,6,9,5,-9,-8,6,-9,-9,-4,-9,,,,,
,1224,,10,-3,7,-7,2,5,-1,-7,-12,2,-3,1,3,-12,16,9,,,,,
,-1114,,14,2,,6,15,-1,8,2,,-2,8,-6,-1,6,3,2,,,,,
,472,-53,-9,3,4,,-2,3,6,-8,,14,2,-5,7,14,5,-8,,,,,
,-203,-2,-8,-1,-7,1,-3,3,-7,6,,3,-3,7,,-4,-15,1,,,,,
,-102,3,-7,3,7,6,5,,-4,1,2,-4,-3,-4,3,5,5,-1,,,,,
,-342,-1,10,-8,,-12,-13,1,14,2,-2,-3,-1,2,3,6,-2,2,,,,,
,-249,36,6,-1,-20,1,6,6,-8,13,3,4,5,8,-5,-2,3,-7,,,,,
,213,-27,-9,5,7,14,5,6,6,-12,-7,4,-13,-3,-1,-9,-3,-3,,,,,
,-455,-9,-3,,-3,-2,2,-3,-3,-4,5,1,12,-8,3,4,,10,,,,,
,1180,33,6,-10,11,-1,-17,-8,-14,-15,11,-13,8,1,6,2,2,9,,,,,
,-96,-39,8,9,5,-6,5,-4,8,2,-8,8,-7,3,3,-10,5,5,,,,,
,276,6,,12,-17,-3,7,,-12,13,-1,-1,-6,3,-14,-13,-16,-4,,,,,
,8,-2,-8,-3,6,4,10,-3,-13,5,-2,-11,-1,-17,-10,5,-7,-13,,,,,
,-851,1,-4,-3,5,-1,-17,-7,18,-6,-6,-9,1,2,4,2,9,-4,,,,,
,-252,-19,6,-6,-6,7,5,-3,9,-4,-3,3,10,8,9,2,7,12,,,,,
,487,-2,5,-1,16,1,-15,11,-3,7,12,16,3,-5,,4,-9,4,,,,,
,49,-9,-9,-2,10,-4,10,4,1,-3,12,,-8,8,-6,15,4,,,,,,
,49,10,2,12,-16,-2,6,-13,-11,-5,-8,-4,,17,-8,-18,-4,-11,,,,,
,-528,1,,-14,18,11,-9,11,-2,8,,-3,-5,-3,12,-5,3,8,,,,,
,234,-2,3,1,-24,-14,10,-4,,-12,-8,2,-4,-13,-16,7,-5,-1,,,,,
,-349,2,-10,13,2,1,-7,-3,10,9,16,3,5,-7,2,8,13,-5,,,,,
,114,-10,,-10,-4,-1,-3,4,7,-7,-4,8,-3,8,13,-12,-3,-4,,,,,
,12,-21,10,4,6,-1,12,3,-11,4,-7,9,7,-8,-5,9,1,1,,,,,
,20,21,-11,-1,-4,-13,-20,,-7,-3,-3,1,-4,4,1,-9,-6,4,,,,,
,215,-1,5,2,14,14,3,-4,9,7,6,-5,17,8,15,11,5,7,,,,,
,-188,-19,3,5,-7,5,12,3,8,5,-4,-5,2,-6,-9,2,1,,,,,,
,-203,-1,11,-1,11,-2,5,3,-1,-7,8,-8,-10,16,5,-6,9,7,,,,,
,-59,-1,14,-5,-6,-2,-1,8,,-4,1,5,-7,-8,6,-3,-5,-1,,,,,
,307,-9,-12,-3,-9,17,-6,-13,8,5,-9,-2,11,-10,-11,,-6,-8,,,,,
,-182,,-7,-5,-6,-8,13,10,-3,-7,-7,1,3,-10,2,2,12,-3,,,,,
,605,9,-4,7,2,-9,-3,5,-9,-3,2,15,-10,18,5,3,-11,5,,,,,
,-747,-11,11,-4,7,11,-4,-4,-2,3,1,-5,3,7,-9,2,7,-2,,,,,
,494,,9,-4,8,-3,8,4,7,-2,3,-11,-4,-12,-1,-12,-14,-5,,,,,
,-654,12,-7,4,5,-1,-10,-4,-2,,9,,-7,4,16,12,5,-6,,,,,
,1326,-9,3,1,-8,-2,-8,4,1,7,-14,-8,-10,-13,-16,-4,,-2,,,,,
,519,-10,-6,-2,-8,,-1,,3,2,6,13,32,4,-2,10,-6,21,,,,,
,-938,-12,-12,-3,-6,-4,13,-11,-10,6,5,-5,-7,-1,-8,-14,8,-9,,,,,
,270,22,,12,11,-2,2,-13,,11,-7,-3,-21,-6,14,,-8,-15,,,,,
,1936,-33,15,-2,14,-7,5,25,10,-9,6,6,4,7,6,11,8,10,,,,,
,-2497,-2,-20,-15,-16,-7,-8,4,-5,7,4,-14,4,-6,-16,-11,-12,1,,,,,
,73,13,-2,10,4,17,-9,-17,-2,-6,-2,,1,6,12,4,7,4,,,,,
,-109,,4,-13,3,-10,-1,-5,,-10,-2,6,-6,11,-3,-2,3,6,,,,,
,68,-11,-1,6,-16,,15,1,,7,3,-1,5,-2,-2,8,-12,-5,,,,,
,-63,,-4,18,7,,6,9,,-5,6,9,2,-3,6,2,22,-3,,,,,
,-404,1,17,-6,-7,,-7,-10,-11,,-19,2,,-2,-6,-6,1,-9,,,,,
,825,-2,2,8,8,8,-2,2,1,12,3,1,,-2,5,1,-13,3,,,,,
,379,10,-4,-2,7,1,-9,8,19,-4,1,-7,12,9,7,-1,3,12,,,,,
,-1095,-8,-10,-13,1,2,-3,2,-11,-8,,-11,-13,-2,-2,1,-4,-1,,,,,
,11,,13,,-3,6,7,-7,2,-4,-1,1,1,-1,-5,-1,10,-7,,,,,
,459,-1,-2,2,-4,-12,3,-1,-6,6,7,9,5,-1,,3,10,-1,,,,,
,-103,-1,-11,1,4,-3,-9,-5,-7,-7,,-10,-8,-9,-10,-7,-9,1,,,,,
,8,-29,,-1,-5,4,6,-2,8,,-5,9,-4,11,4,4,-6,-9,,,,,
,425,-2,3,3,-4,-4,4,1,2,5,-1,-3,-6,-1,1,4,-4,6,,,,,
,-747,4,2,6,7,6,,11,10,-6,-6,-7,8,-2,-3,-3,-2,2,,,,,
