Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-1366,,,,,,,,,,,-1805,,,,-1233,,-2,-16,1,4,,
,139,,,,,,,,,,,-586,,,,-455,,-9,8,-4,9,,
,-223,-9,,,,,,,,,,1288,,,,793,,-40,5,3,-19,,
,-185,9,,,,,,,,,,1743,,,,954,,17,-10,-10,-3,,
,642,,,,,,,,,,,-800,,,,-655,,6,18,5,-4,,
,-377,-29,,,,,,,,,,-1501,,,,-930,,-16,4,-5,19,,
,845,20,,,,,,,,,,-464,,,,-344,,-15,-27,1,-9,,
,-1212,-28,,,,,,,,,,980,,,,477,,-21,5,-12,4,,
,1301,9,,,,,,,,,,1766,,,,978,,22,5,27,-9,,
,77601,-1,,,,,,,,,,-820,,,,-660,,69,14,-19,13,,
,-3628,-28,,,,,,,,,,-1631,,,,-1061,,-1,10,16,-23,,
,-3732,2,,,,,,,,,,-373,,,,-264,,-18,-18,4,23,,
,-3871,15,,,,,,,,,,1228,,,,715,,-36,-12,-16,-5,,
,-3808,-18,,,,,,,,,,1671,,,,897,,19,2,-13,5,,
,-3912,1,,,,,,,,,,-757,,,,-588,,33,1,9,-7,,
,-3840,-16,,,,,,,,,,-1767,,,,-1204,,8,-6,6,12,,
,-3911,,,,,,,,,,,-600,,,,-493,,-20,7,17,-43,,
,-3838,-18,,,,,,,,,,1408,,,,887,,-28,22,-11,27,,
,-3894,-1,,,,,,,,,,1737,,,,968,,24,-31,-2,-5,,
,-3098,1,,,,,,,,,,-943,,,,-760,,43,25,4,6,,
,-3715,,,,,,,,,,,-1724,,,,-1161,,8,6,-7,-4,,
,-3901,,,,,,,,,,,-385,,,,-291,,-24,-19,20,8,,
,-3831,-32,,,,,,,,,,1371,,,,842,,-37,-13,-23,8,,
,-3901,1,,,,,,,,,,1730,,,,966,,29,23,16,3,,
,-3852,1,,,,,,,,,,-974,,,,-774,,44,11,-2,6,,
4,-3908,16003,,,,,,,,,,201,,,,-243,,-53,-22,-16,-14,,
,-2192,-22,,,,,,,,,,-1893,,,,-1332,,13,3,6,-5,,
,8,-34,,,,,,,,,,-431,,,,-348,,-4,12,10,6,,
,338,7,,,,,,,,,,1338,,,,789,,-43,-18,-5,-5,,
,-210,2,,,,,,,,,,1647,,,,890,,11,5,-3,2,,
,13,,,,,,,,,,,-896,,,,-674,,21,-1,-18,7,,
,104,,,,,,,,,,,-1660,,,,-1109,,-25,15,16,3,,
,216,-17,,,,,,,,,,-495,,,,-418,,-6,-19,-1,-26,,
,1284,,,,,,,,,,,1224,,,,669,,-23,10,6,6,,
,-1695,4,,,,,,,,,,1658,,,,905,,13,-5,-6,7,,
,-212,-59,,,,,,,,,,-867,,,,-633,,48,-13,4,11,,
,699,4,,,,,,,,,,-1506,,,,-956,,-21,12,-6,-21,,
,-1,38,,,,,,,,,,-232,,,,-156,,-15,-7,7,3,,
,210,-54,,,,,,,,,,1130,,,,558,,-5,-2,-4,28,,
,-449,-1,,,,,,,,,,1690,,,,954,,45,,5,-20,,
,-259,14,,,,,,,,,,-1207,,,,-959,,37,6,-4,-4,,
,-140,-14,,,,,,,,,,-1842,,,,-1296,,-14,13,6,1,,
,734,-14,,,,,,,,,,-412,,,,-346,,-28,-3,-3,-10,,
,-1097,-4,,,,,,,,,,1321,,,,746,,-13,-6,-16,28,,
,-21,12,,,,,,,,,,1674,,,,940,,24,10,14,4,,
,-40,-13,,,,,,,,,,-838,,,,-579,,21,,-4,-21,,
,867,2,,,,,,,,,,-1637,,,,-1096,,-37,-24,6,8,,
,212,-34,,,,,,,,,,-250,,,,-191,,-16,21,,-9,,
,-214,20,,,,,,,,,,1458,,,,872,,-41,10,-1,13,,
,-798,-17,,,,,,,,,,1515,,,,796,,26,-17,-2,-17,,
,1051,3,,,,,,,,,,-1152,,,,-878,,51,-12,6,9,,
,-1069,-18,,,,,,,,,,-1557,,,,-1021,,-17,13,-19,-10,,
,389,,,,,,,,,,,-142,,,,-92,,-31,8,5,11,,
,-157,-14,,,,,,,,,,1370,,,,773,,-12,8,22,-2,,
,3884,-3,,,,,,,,,,1518,,,,805,,-12,-21,-14,-4,,
,-3833,,,,,,,,,,,-1074,,,,-792,,38,10,2,10,,
,-160,-12,,,,,,,,,,-1700,,,,-1167,,11,-5,-10,-8,,
,1099,16,,,,,,,,,,-184,,,,-139,,-48,-7,,7,,
,-879,-17,,,,,,,,,,1518,,,,919,,-40,-13,3,-13,,
,316,,,,,,,,,,,1566,,,,859,,23,14,-1,-3,,
,-747,-19,,,,,,,,,,-1141,,,,-844,,39,21,4,6,,
,223,-13,,,,,,,,,,-1613,,,,-1085,,9,-8,11,2,,
,-58,16,,,,,,,,,,-276,,,,-238,,-10,-5,-11,-8,,
,528,-15,,,,,,,,,,1419,,,,804,,-24,7,7,3,,
,303,15,,,,,,,,,,1406,,,,706,,31,5,-10,-8,,
,-622,-15,,,,,,,,,,-1185,,,,-872,,57,1,5,23,,
,816,,,,,,,,,,,-1602,,,,-1083,,-3,-10,-9,-11,,
,-1554,-15,,,,,,,,,,-214,,,,-186,,-28,-11,21,-3,,
,554,-15,,,,,,,,,,1496,,,,879,,-60,6,5,5,,
,,20,,,,,,,,,,1562,,,,874,,22,-10,-21,14,,
,-206,-35,,,,,,,,,,-1024,,,,-701,,47,20,5,-10,,
,-85,15,,,,,,,,,,-1530,,,,-1013,,-1,-25,-1,-9,,
,295,-16,,,,,,,,,,-266,,,,-246,,-27,38,-4,10,,
,456,-17,,,,,,,,,,1393,,,,765,,-21,-15,,-16,,
,-152,19,,,,,,,,,,1490,,,,807,,28,-12,-3,3,,
,289,-17,,,,,,,,,,-1088,,,,-757,,18,15,16,13,,
,-257,-14,,,,,,,,,,-1598,,,,-1092,,-3,-6,-23,1,,
,158,-1,,,,,,,,,,-193,,,,-173,,-23,-11,15,15,,
,-655,-16,,,,,,,,,,1441,,,,808,,-28,5,-26,-15,,
,932,39,,,,,,,,,,1397,,,,724,,33,18,23,1,,
,-678,-39,,,,,,,,,,-1225,,,,-883,,21,-5,16,-20,,
,-327,-15,,,,,,,,,,-1547,,,,-1041,,-27,-15,-27,12,,
,1410,1,,,,,,,,,,-402,,,,-393,,-9,25,10,-2,,
,-1151,,,,,,,,,,,1427,,,,784,,-22,-8,-2,9,,
,-127,-17,,,,,,,,,,1505,,,,842,,22,-27,2,4,,
,-238,16,,,,,,,,,,-1213,,,,-858,,1,-3,-3,2,,
,230,-2,,,,,,,,,,-1544,,,,-1043,,-10,23,-6,-3,,
,201,-14,,,,,,,,,,-285,,,,-289,,-4,-4,4,-3,,
,241,-15,,,,,,,,,,1586,,,,934,,-12,-5,-12,,,
,-304,-1,,,,,,,,,,1413,,,,760,,9,-7,19,-8,,
,181,-16,,,,,,,,,,-1337,,,,-967,,2,-2,3,-5,,
,32,16,,,,,,,,,,-1317,,,,-820,,-16,15,-8,4,,
,1508,1,,,,,,,,,,-14,,,,-23,,1,-10,,-17,,
,-2046,-32,,,,,,,,,,1246,,,,586,,-6,10,9,16,,
,176,22,,,,,,,,,,1452,,,,813,,40,4,-15,-2,,
,-60,-6,,,,,,,,,,-1261,,,,-885,,25,-13,-12,-4,,
,-146,-11,,,,,,,,,,-1413,,,,-924,,-52,-6,17,23,,
,446,12,,,,,,,,,,-160,,,,-182,,7,34,-7,-11,,
,-409,-32,,,,,,,,,,1501,,,,842,,-7,-36,19,-7,,
,688,-4,,,,,,,,,,1214,,,,582,,20,9,-3,-5,,
,-266,2,,,,,,,,,,-1231,,,,-844,,29,-5,-12,16,,
,-824,,,,,,,,,,,-1462,,,,-980,,-19,7,7,12,,
,298,-10,,,,,,,,,,67,,,,42,,-45,-1,-6,-6,,
,295,-18,,,,,,,,,,1516,,,,838,,-36,8,,-12,,
,998,-7,,,,,,,,,,1373,,,,757,,18,-11,-1,3,,
,-1174,5,,,,,,,,,,-1230,,,,-834,,57,2,4,4,,
,-32,-5,,,,,,,,,,-1201,,,,-723,,-2,13,6,-11,,
,146,5,,,,,,,,,,-118,,,,-150,,-12,-6,-14,6,,
,479,-4,,,,,,,,,,1286,,,,603,,-22,-8,6,7,,
,-812,-29,,,,,,,,,,1379,,,,772,,-3,20,13,-7,,
,2097,16,,,,,,,,,,-1177,,,,-768,,44,-17,-28,6,,
,-1746,-17,,,,,,,,,,-1466,,,,-992,,-27,5,17,-9,,
,1867,-4,,,,,,,,,,-124,,,,-161,,-16,13,17,-5,,
,-1864,4,,,,,,,,,,1508,,,,812,,-32,-19,-18,20,,
,-267,-30,,,,,,,,,,1286,,,,690,,35,-6,1,-5,,
,6430,13,,,,,,,,,,-1361,,,,-943,,28,13,-2,-12,,
,-3702,-14,,,,,,,,,,-1565,,,,-1093,,1,12,10,,,
,-2763,13,,,,,,,,,,-39,,,,-85,,-15,-27,10,-23,,
,843,-12,,,,,,,,,,1749,,,,1052,,-36,19,-9,33,,
,-550,-6,,,,,,,,,,1145,,,,556,,13,15,-1,-12,,
,248,1,,,,,,,,,,-1274,,,,-846,,44,-22,7,1,,
,-131,-33,,,,,,,,,,-1251,,,,-787,,-5,14,-4,-1,,
,-408,3,,,,,,,,,,-87,,,,-142,,-13,-30,-10,2,,
,-213,-14,,,,,,,,,,1491,,,,785,,-4,13,,11,,
,544,3,,,,,,,,,,1101,,,,528,,24,-6,-1,2,,
,-167,13,,,,,,,,,,-1550,,,,-1117,,13,4,1,-13,,
,22,-3,,,,,,,,,,-1295,,,,-834,,-34,-2,-3,4,,
,616,-21,,,,,,,,,,157,,,,95,,-56,-9,9,4,,
,-74,-1,,,,,,,,,,1620,,,,904,,-5,15,-8,-8,,
,-663,-6,,,,,,,,,,1072,,,,508,,40,1,,-7,,
,-179,6,,,,,,,,,,-1449,,,,-1003,,35,-9,18,2,,
,823,-6,,,,,,,,,,-1175,,,,-724,,-16,16,-23,4,,
,44808,-20,,,,,,,,,,94,,,,18,,22,-8,17,16,,
,-3445,20,,,,,,,,,,1580,,,,860,,-4,1,4,-12,,
,-3474,-20,,,,,,,,,,908,,,,360,,-15,10,-18,-7,,
,-3771,9,,,,,,,,,,-1540,,,,-1085,,8,-17,8,10,,
,-3836,-31,,,,,,,,,,-1251,,,,-804,,23,-2,1,2,,
,-3448,-1,,,,,,,,,,71,,,,-7,,-16,4,-8,-11,,
,-3924,2,,,,,,,,,,1432,,,,706,,-24,2,-15,12,,
,-3459,-1,,,,,,,,,,1118,,,,579,,17,18,16,-3,,
,-3690,-21,,,,,,,,,,-1330,,,,-867,,25,-9,13,-6,,
,-3712,3,,,,,,,,,,-1215,,,,-778,,8,-13,-11,23,,
,-3674,3,,,,,,,,,,112,,,,28,,-18,1,3,-15,,
,-3810,-4,,,,,,,,,,1538,,,,803,,-25,14,6,-13,,
,-3676,14,,,,,,,,,,998,,,,465,,11,6,-3,-2,,
,-1478,-47,,,,,,,,,,-1483,,,,-1006,,18,-18,-3,19,,
,-21,5,,,,,,,,,,-1313,,,,-878,,-10,5,9,-4,,
,-35,-16,,,,,,,,,,184,,,,87,,-9,-5,-3,-9,,
,272,12,,,,,,,,,,1545,,,,811,,-4,-3,-13,-7,,
,753,-12,,,,,,,,,,1039,,,,522,,9,10,4,15,,
,2286,-21,,,,,,,,,,-1489,,,,-1009,,22,-24,-18,-8,,
,-2759,-2,,,,,,,,,,-1301,,,,-870,,-17,12,17,9,,
,824,3,,,,,,,,,,167,,,,61,,-7,30,7,-1,,
,-603,-1,,,,,,,,,,1863,,,,1115,,-11,-10,-10,-13,,
,-137,,,,,,,,,,,918,,,,417,,51,-15,3,5,,
,713,-3,,,,,,,,,,-1499,,,,-1012,,,5,11,-4,,
,-908,-4,,,,,,,,,,-1153,,,,-734,,-33,15,-13,-1,,
,-59,5,,,,,,,,,,119,,,,5,,-36,-2,2,12,,
,17,-4,,,,,,,,,,1634,,,,883,,-24,-10,9,14,,
,-573,11,,,,,,,,,,941,,,,455,,23,-16,-13,-24,,
,169,-16,,,,,,,,,,-1618,,,,-1130,,30,8,3,9,,
,3329,-12,,,,,,,,,,-1099,,,,-687,,11,-3,1,15,,
,-2833,13,,,,,,,,,,147,,,,34,,-14,26,15,-26,,
,-265,-13,,,,,,,,,,1479,,,,721,,-3,-13,-5,11,,
,-394,,,,,,,,,,,976,,,,503,,8,-13,-7,11,,
,180,,,,,,,,,,,-1521,,,,-1019,,-2,6,-5,-14,,
,-46,-5,,,,,,,,,,-1357,,,,-949,,7,-5,2,6,,
,326,-1,,,,,,,,,,169,,,,40,,-11,,3,10,,
,350,-32,,,,,,,,,,1816,,,,1049,,-39,-3,-10,-13,,
,-611,,,,,,,,,,,1003,,,,543,,31,-1,24,-5,,
,113645,-4,,,,,,,,,,-1610,,,,-1100,,13,-5,-21,9,,
,-3598,7,,,,,,,,,,-1392,,,,-995,,-25,18,18,-12,,
,-3513,-16,,,,,,,,,,175,,,,43,,-9,-21,1,19,,
,-3762,1,,,,,,,,,,1824,,,,1056,,2,13,-12,-10,,
,-3827,-34,,,,,,,,,,705,,,,258,,31,-5,8,-24,,
,-3923,17,,,,,,,,,,-1694,,,,-1182,,5,1,-14,26,,
,-3491,-4,,,,,,,,,,-1357,,,,-963,,24,-4,15,2,,
,-3917,3,,,,,,,,,,252,,,,114,,-57,19,-2,-1,,
,-3766,-34,,,,,,,,,,1926,,,,1147,,-39,16,-9,5,,
,-3376,20,,,,,,,,,,972,,,,537,,27,-33,12,-2,,
,-3525,-15,,,,,,,,,,-1526,,,,-1005,,28,18,8,-21,,
,-3706,-15,,,,,,,,,,-1232,,,,-842,,-3,-15,-14,6,,
,-3519,10,,,,,,,,,,230,,,,77,,-23,10,2,9,,
,-3802,-26,,,,,,,,,,1780,,,,999,,-42,13,,-8,,
,-3421,,,,,,,,,,,759,,,,341,,54,-14,6,-6,,
,-3928,-4,,,,,,,,,,-1704,,,,-1172,,41,,-11,16,,
12,-3342,47945,,,,,,,,,,824,,,,-657,,-44,-5,-12,2,,
,-3893,2,,,,,,,,,,561,,,,184,,37,-2,3,-3,,
,-3643,40,,,,,,,,,,-1674,,,,-1135,,5,12,10,15,,
,101,-60,,,,,,,,,,-1111,,,,-743,,7,-16,6,-24,,
,284,,,,,,,,,,,400,,,,213,,-23,22,-8,9,,
,124,-19,,,,,,,,,,1971,,,,1171,,13,-12,17,2,,
,-425,1,,,,,,,,,,565,,,,204,,50,-5,-34,-28,,
,-47,-13,,,,,,,,,,-1795,,,,-1245,,28,16,30,17,,
,849,13,,,,,,,,,,-1031,,,,-676,,-45,-19,-18,13,,
,1359,14,,,,,,,,,,398,,,,203,,-37,9,4,5,,
,-2656,-40,,,,,,,,,,1725,,,,921,,-23,11,-2,-25,,
,311,13,,,,,,,,,,532,,,,187,,41,-19,-10,30,,
,1212,-35,,,,,,,,,,-1635,,,,-1080,,16,,21,-10,,
,-937,5,,,,,,,,,,-1150,,,,-801,,-23,12,-8,9,,
,-109,8,,,,,,,,,,177,,,,-29,,-14,,1,-24,,
,2157,-27,,,,,,,,,,1916,,,,1105,,-5,-18,5,12,,
,-2029,1,,,,,,,,,,767,,,,435,,45,4,-18,1,,
,707,,,,,,,,,,,-1768,,,,-1210,,17,-4,10,-16,,
,-1497,-17,,,,,,,,,,-1054,,,,-714,,-2,11,10,8,,
,985,4,,,,,,,,,,430,,,,222,,-27,-6,-2,11,,
,-416,,,,,,,,,,,1827,,,,1017,,-34,24,-6,-8,,
,897,-4,,,,,,,,,,464,,,,148,,6,-20,1,-6,,
,-1484,-9,,,,,,,,,,-1889,,,,-1329,,45,-14,-7,14,,
,376,-5,,,,,,,,,,-1061,,,,-726,,-16,9,-5,-14,,
,179,,,,,,,,,,,572,,,,354,,-58,-21,25,7,,
,63,-12,,,,,,,,,,1899,,,,1078,,9,32,-6,-5,,
,795,11,,,,,,,,,,447,,,,145,,27,3,-2,25,,
,37634,-55,,,,,,,,,,-1622,,,,-1059,,19,2,-12,-16,,
,-3700,3,,,,,,,,,,-960,,,,-631,,-6,-1,8,-4,,
,-3550,-1,,,,,,,,,,441,,,,217,,-37,-11,-13,-3,,
,-3422,-13,,,,,,,,,,1786,,,,968,,-8,12,17,3,,
,-3477,13,,,,,,,,,,300,,,,20,,34,-3,,-1,,
,-3780,-13,,,,,,,,,,-1640,,,,-1073,,7,-13,2,-16,,
,-3560,-18,,,,,,,,,,-1160,,,,-843,,-9,19,-10,13,,
,-3796,,,,,,,,,,,528,,,,293,,-29,-9,6,-1,,
,-3519,4,,,,,,,,,,1859,,,,1037,,5,-26,-17,-3,,
,-3800,,,,,,,,,,,434,,,,160,,46,20,5,10,,
,-3526,-4,,,,,,,,,,-1496,,,,-927,,-4,-9,-1,,,
,-2227,-32,,,,,,,,,,-987,,,,-670,,-13,6,9,3,,
,469,20,,,,,,,,,,497,,,,248,,-38,16,5,-3,,
,1491,-19,,,,,,,,,,1791,,,,968,,-41,1,-4,-7,,
,-1985,18,,,,,,,,,,229,,,,-30,,52,-9,-2,-11,,
,1267,-30,,,,,,,,,,-1709,,,,-1130,,24,-8,-4,8,,
,-1054,,,,,,,,,,,-1009,,,,-693,,-25,6,11,-2,,
,-648,-16,,,,,,,,,,271,,,,15,,-1,9,3,14,,
,220,-4,,,,,,,,,,1983,,,,1148,,-17,-16,-9,-9,,
,2002,5,,,,,,,,,,382,,,,142,,36,,-14,15,,
,-2255,-6,,,,,,,,,,-1741,,,,-1160,,2,-7,21,-8,,
,-20,3,,,,,,,,,,-830,,,,-530,,-15,8,-5,-6,,
,-315,-28,,,,,,,,,,470,,,,206,,-25,5,-3,-2,,
,382,-4,,,,,,,,,,1856,,,,1032,,-15,22,12,9,,
,-92,-15,,,,,,,,,,321,,,,89,,58,-32,1,-16,,
,-86,16,,,,,,,,,,-1725,,,,-1140,,2,16,-15,8,,
,1117,-14,,,,,,,,,,-874,,,,-580,,-4,-14,8,13,,
,-998,-15,,,,,,,,,,525,,,,253,,-23,6,2,-21,,
,281,,,,,,,,,,,1848,,,,1023,,8,28,17,15,,
,571,16,,,,,,,,,,178,,,,-34,,30,-26,-22,-2,,
,-285,-32,,,,,,,,,,-1725,,,,-1142,,19,-7,-5,-7,,
,109,1,,,,,,,,,,-991,,,,-709,,,7,15,,,
,-1152,-1,,,,,,,,,,575,,,,294,,-23,7,-10,-2,,
,334,,,,,,,,,,,1930,,,,1103,,-25,5,14,8,,
,944,-13,,,,,,,,,,317,,,,118,,30,-7,-8,2,,
,-320,-4,,,,,,,,,,-1624,,,,-1043,,15,-12,,-5,,
,77,-13,,,,,,,,,,-936,,,,-657,,-15,4,-1,-11,,
,-911,,,,,,,,,,,385,,,,96,,-39,-12,-2,21,,
,1009,16,,,,,,,,,,1801,,,,968,,11,5,5,16,,
,2259,-33,,,,,,,,,,62,,,,-118,,54,12,-4,-21,,
,-1014,-4,,,,,,,,,,-1807,,,,-1217,,-2,15,-5,4,,
,-2036,7,,,,,,,,,,-826,,,,-549,,-26,-19,-5,-5,,
,176,-18,,,,,,,,,,796,,,,498,,-30,1,10,4,,
,484,16,,,,,,,,,,2019,,,,1184,,5,-6,-19,-8,,
,-638,-15,,,,,,,,,,-39,,,,-211,,38,2,10,13,,
,532,16,,,,,,,,,,-1710,,,,-1118,,2,18,6,-20,,
,-178,-17,,,,,,,,,,-760,,,,-496,,-25,-27,-11,18,,
,-1000,1,,,,,,,,,,609,,,,300,,-44,19,16,-4,,
,-183,-16,,,,,,,,,,1797,,,,965,,15,7,-6,1,,
,-10,2,,,,,,,,,,188,,,,34,,35,-5,-3,1,,
,336,-1,,,,,,,,,,-1512,,,,-922,,-1,-8,6,3,,
,-51,-16,,,,,,,,,,-867,,,,-605,,-13,3,-5,-2,,
,-116,-1,,,,,,,,,,545,,,,231,,-43,8,-1,-15,,
,-141,-13,,,,,,,,,,1772,,,,934,,6,-19,,3,,
,178,-18,,,,,,,,,,233,,,,99,,35,22,22,-15,,
,-64,2,,,,,,,,,,-1734,,,,-1143,,12,-23,-17,22,,
,-4,14,,,,,,,,,,-1003,,,,-748,,-4,2,-24,-5,,
,-9,-32,,,,,,,,,,517,,,,184,,-25,4,10,12,,
,-2,14,,,,,,,,,,2039,,,,1205,,11,15,2,-20,,
,689,7,,,,,,,,,,3,,,,-109,,47,-8,-5,16,,
,-807,-37,,,,,,,,,,-1831,,,,-1241,,-3,10,1,-18,,
,12,22,,,,,,,,,,-582,,,,-342,,-18,2,-1,19,,
,167,-20,,,,,,,,,,556,,,,222,,-5,5,19,-8,,
,12,-4,,,,,,,,,,1637,,,,798,,-5,-29,-2,1,,
,-144,2,,,,,,,,,,38,,,,-70,,-23,29,9,11,,
,342,,,,,,,,,,,-1606,,,,-1007,,19,-11,-22,,,
,2243,-15,,,,,,,,,,-906,,,,-663,,-12,-10,11,-9,,
,179,-4,,,,,,,,,,564,,,,216,,-41,-9,11,4,,
,-1563,-10,,,,,,,,,,1738,,,,906,,5,32,5,-16,100,
,1755,17,,,,,,,,,,80,,,,-12,,32,-16,-20,11,-100,
,-2463,-2,,,,,,,,,,-1581,,,,-989,,-2,5,8,-4,,
,491,-32,,,,,,,,,,-871,,,,-639,,-36,-4,-11,9,,
,-628,-21,,,,,,,,,,817,,,,460,,-17,8,8,,,
,10,1,,,,,,,,,,1750,,,,919,,36,-20,5,11,,
,442,18,,,,,,,,,,-256,,,,-331,,32,17,-5,-26,,
,44,-17,,,,,,,,,,-1777,,,,-1187,,-22,-14,2,,,
,301,-12,,,,,,,,,,-675,,,,-447,,-21,-6,2,-4,,
,-653,12,,,,,,,,,,773,,,,412,,-15,15,-3,27,,
,-296,-34,,,,,,,,,,1955,,,,1123,,3,-10,-5,-16,,
,1133,2,,,,,,,,,,-66,,,,-123,,-5,21,31,-3,,
,-421,3,,,,,,,,,,-1764,,,,-1168,,45,-5,-22,1,,
,-587,-13,,,,,,,,,,-619,,,,-403,,,-26,-2,10,,
,178,9,,,,,,,,,,680,,,,304,,-30,-2,2,4,,
,374,-12,,,,,,,,,,1653,,,,824,,-11,11,-13,-3,,
,-380,-19,,,,,,,,,,-155,,,,-201,,49,-2,15,-8,,
,420,16,,,,,,,,,,-1781,,,,-1186,,2,13,-1,2,,
,-100,-16,,,,,,,,,,-671,,,,-459,,-29,-19,,9,,
,272,,,,,,,,,,,810,,,,435,,-26,23,8,-19,,
,-111,-1,,,,,,,,,,1785,,,,956,,23,1,-14,-8,,
,127,1,,,,,,,,,,-187,,,,-222,,54,-10,2,18,,
,1464,-11,,,,,,,,,,-1653,,,,-1063,,15,-5,-9,8,,
,-1199,,,,,,,,,,,-619,,,,-410,,-20,14,-8,-14,,
,-456,-18,,,,,,,,,,782,,,,390,,-32,1,2,4,,
,-383,,,,,,,,,,,1889,,,,1055,,7,-16,2,-1,,
,-104,,,,,,,,,,,-52,,,,-63,,54,10,10,10,,
,2704,14,,,,,,,,,,-1672,,,,-1079,,-3,-16,-7,-2,,
,-2240,-33,,,,,,,,,,-668,,,,-474,,-11,25,-1,10,,
,523,-1,,,,,,,,,,808,,,,409,,-52,-20,15,1,,
,-154,9,,,,,,,,,,1760,,,,933,,-5,11,-3,-24,,
,-198,-32,,,,,,,,,,-406,,,,-405,,35,10,-22,14,,
,-543,23,,,,,,,,,,-1709,,,,-1114,,4,-26,16,-17,,
,-69,-43,,,,,,,,,,-688,,,,-499,,-12,12,,-8,,
,143,2,,,,,,,,,,728,,,,320,,-42,,6,8,,
,-153,-2,,,,,,,,,,1838,,,,1014,,7,15,-5,2,,
,496,5,,,,,,,,,,-439,,,,-426,,52,-21,4,23,,
,-426,-17,,,,,,,,,,-1767,,,,-1178,,,31,,-12,,
,1478,-15,,,,,,,,,,-643,,,,-462,,-9,-19,5,-12,,
,-1801,-5,,,,,,,,,,933,,,,513,,-25,5,-13,5,,
,70,22,,,,,,,,,,1853,,,,1036,,5,-17,16,-14,,
,-547,-21,,,,,,,,,,-483,,,,-447,,32,-2,-27,33,,
,115714,19,,,,,,,,,,-1616,,,,-1023,,-1,7,4,-20,,
,-3482,-30,,,,,,,,,,-554,,,,-378,,-19,14,7,11,,
,-3378,11,,,,,,,,,,887,,,,457,,-49,-9,-8,-14,,
,-3667,-28,,,,,,,,,,1710,,,,896,,39,-9,5,18,,
,-3412,17,,,,,,,,,,-518,,,,-474,,49,26,11,-8,,
,-3740,-19,,,,,,,,,,-1798,,,,-1216,,-3,-21,-1,8,,
,-3264,-15,,,,,,,,,,-691,,,,-522,,-23,14,-1,-12,,
,-3784,,,,,,,,,,,1028,,,,592,,-43,-16,-8,6,,
,-3331,10,,,,,,,,,,1824,,,,1006,,22,11,-7,-6,,
,-3823,1,,,,,,,,,,-195,,,,-136,,46,-1,-7,7,,
,-3358,3,,,,,,,,,,-1795,,,,-1208,,-4,-8,27,7,,
,-3707,-1,,,,,,,,,,-605,,,,-439,,-39,-4,-8,3,,
,-3640,3,,,,,,,,,,908,,,,459,,-50,26,4,-6,,
,-3633,-15,,,,,,,,,,1805,,,,994,,-5,-19,7,-4,,
,-3628,-12,,,,,,,,,,-465,,,,-393,,30,-6,-6,-5,,
,-3756,,,,,,,,,,,-1748,,,,-1159,,2,22,13,-3,,
13,-3637,51921,,,,,,,,,,1732,,,,-165,,31,-34,-23,15,,
,-3764,8,,,,,,,,,,-1521,,,,-944,,-33,12,3,-2,,
,-1535,-8,,,,,,,,,,-538,,,,-404,,11,6,9,-18,,
,51,-22,,,,,,,,,,1041,,,,560,,-46,1,-25,8,,
,2377,5,,,,,,,,,,1698,,,,906,,23,-2,15,3,,
,-2175,-18,,,,,,,,,,-703,,,,-574,,15,-4,19,-3,,
,-1048,-17,,,,,,,,,,-1843,,,,-1268,,3,-4,-7,7,,
,648,,,,,,,,,,,-451,,,,-320,,-46,-4,-1,-16,,
,-31,,,,,,,,,,,1136,,,,644,,-11,9,,14,,
,-717,4,,,,,,,,,,1751,,,,959,,36,-4,-9,-10,,
,1307,-4,,,,,,,,,,-511,,,,-363,,43,-6,2,15,,
,-245,-10,,,,,,,,,,-1786,,,,-1215,,-12,44,14,-2,,
,-609,-18,,,,,,,,,,-307,,,,-187,,-18,-44,-12,-14,,
,39,2,,,,,,,,,,1028,,,,528,,-21,11,1,-7,,
,-24,-14,,,,,,,,,,1709,,,,922,,19,-7,5,28,,
,-66,1,,,,,,,,,,-732,,,,-573,,16,33,3,-28,,
,131,13,,,,,,,,,,-1572,,,,-1002,,-20,-29,-5,30,,
,-227,-15,,,,,,,,,,-574,,,,-463,,-22,17,-11,-9,,
,272,-18,,,,,,,,,,1181,,,,668,,-32,-17,,-11,,
,217,1,,,,,,,,,,1698,,,,918,,17,-7,-6,12,,
,-224,1,,,,,,,,,,-749,,,,-572,,65,7,10,-7,,
,-394,1,,,,,,,,,,-1734,,,,-1163,,-6,-4,-2,-6,,
,1199,-5,,,,,,,,,,-502,,,,-400,,-16,1,2,8,,
,-1133,-12,,,,,,,,,,959,,,,430,,-28,-2,19,8,,
,-75,-22,,,,,,,,,,1751,,,,987,,-9,-4,-9,-18,,
,-47,7,,,,,,,,,,-587,,,,-399,,15,5,-11,9,,
,81152,-9,,,,,,,,,,-1595,,,,-1033,,10,-2,-1,-2,,
,-3862,-7,,,,,,,,,,-478,,,,-376,,-13,5,2,-13,,
,-3416,16,,,,,,,,,,923,,,,391,,-28,21,,8,,
,-3669,-16,,,,,,,,,,1759,,,,988,,13,-10,4,13,,
,-3559,,,,,,,,,,,-600,,,,-400,,48,4,4,-16,,
,-3703,,,,,,,,,,,-1567,,,,-1006,,20,-15,-2,21,,
