Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,389,13,-10,-15,1,3,,-5,2,-14,8,5,-3,,-4,5,-6,11,,,,,
,-404,-13,-10,4,3,-1,1,-2,-8,-6,-2,16,-2,9,-1,-9,-3,-11,,,,,
,381,13,-6,-8,6,-7,3,,,1,2,-3,2,11,-1,14,8,3,,,,,
,-92,-11,5,-1,-20,-6,-8,-1,8,3,,-3,7,-2,1,2,6,7,,,,,
,309,1,4,12,-2,,5,5,5,-3,-1,-2,10,-17,4,-5,-9,2,,,,,
,-1129,-21,3,-15,3,6,-4,-14,-17,7,4,1,,9,-3,5,-6,3,,,,,
,858,25,-3,2,1,,-1,7,,-1,-12,-10,-17,-9,-12,-10,-1,-11,,,,,
,-471,-26,-1,10,13,8,-3,,11,-5,11,10,8,7,5,-3,1,-3,,,,,
,333,18,,-4,-10,-4,3,,2,5,-4,6,1,-2,2,6,12,10,,,,,
,1383,-17,-1,-4,-8,6,-7,-6,-1,4,4,-16,-1,,8,7,-6,2,,,,,
,-1803,5,1,6,4,-10,8,6,8,-1,2,4,7,,7,-12,-9,-5,,,,,
,851,-5,1,10,1,-1,,-1,-4,2,-2,1,1,-1,3,-3,1,1,,,,,
,-625,,3,-16,-2,,-1,5,3,5,3,3,-3,3,-7,,-3,12,,,,,
,346,-13,2,17,-1,7,-4,4,13,-3,,4,-3,-7,-1,12,8,-9,,,,,
,824,13,-8,-4,-4,3,-1,1,-21,-6,-10,-11,-2,2,-12,-9,5,-15,,,,,
,-840,,3,-3,5,-12,10,-1,-11,-7,13,-4,-4,4,4,2,6,-4,,,,,
,-192,-10,3,-2,5,4,-2,-6,10,10,1,15,4,8,10,7,-5,15,,,,,
,1836,,14,12,7,6,-7,,9,4,-11,2,-2,-7,-1,-11,-9,7,,,,,
,-2014,13,-10,-1,,-7,10,7,-3,-14,-3,-2,,2,-7,-1,9,,,,,,
,-212,-3,,-5,-1,12,7,-5,,15,-5,-8,-11,1,7,6,-9,-6,,,,,
,806,,-7,-9,-4,,-10,-3,-10,-2,7,10,3,2,-6,-2,2,4,,,,,
,-50,-10,-2,3,-5,-7,10,-3,,-2,,18,7,-12,-10,1,-1,-17,,,,,
,-217,1,10,3,3,2,-4,-3,-3,2,-2,-14,6,-10,,6,10,16,,,,,
,1018,-1,7,-7,6,5,-3,7,10,1,5,-16,-12,-3,12,-6,-9,5,,,,,
,-552,-42,4,-1,1,2,7,13,11,-9,3,10,13,12,7,8,9,-6,,,,,
,-401,,-12,6,-3,-7,-4,-13,-12,1,3,-12,-2,1,-16,,-7,-8,,,,,
,150,-1,-12,-10,-7,4,-6,-2,-3,-5,-1,7,3,9,4,-3,-5,9,,,,,
,72,-1,13,5,10,3,,13,5,14,6,8,-4,-12,13,5,,,,,,,
,1982,1,-2,2,,-13,-10,2,7,-1,-3,1,-2,2,-2,4,5,-10,,,,,
,-2835,28,,2,3,-14,10,-16,-9,-7,-13,-14,-2,6,-8,-14,2,1,,,,,
,2893,-37,,-9,-11,7,-10,-6,-6,-5,7,5,-3,11,5,-3,1,-5,,,,,
,-2512,50,-1,5,4,7,-9,6,-1,-11,-5,4,4,-6,5,-11,-6,-2,,,,,
,-396,-41,-4,-15,2,8,11,8,1,11,4,3,2,-10,-1,1,3,11,,,,,
,809,1,4,3,2,7,5,5,-5,11,14,2,4,11,-5,21,3,11,,,,,
,1390,,-6,-1,-8,-14,-5,-16,-17,-10,-17,-3,-4,-3,5,-1,7,-10,,,,,
,-1702,,9,11,,-4,10,10,13,,5,4,-10,-11,-13,-6,-4,,,,,,
,599,-11,5,5,1,14,-1,-5,12,4,3,-3,2,10,3,5,-4,10,,,,,
,-109,-20,-13,-1,2,-3,-13,7,-3,8,-3,-1,-4,-9,5,10,7,1,,,,,
,-192,-1,-4,2,6,8,-11,5,-3,-6,,-1,4,-4,-9,-5,-2,-4,,,,,
,1818,,7,-4,3,2,18,2,3,-2,-5,-5,5,2,-5,-6,-13,-7,,,,,
,-2606,29,-2,-5,-10,-1,15,-11,1,-8,9,,-5,7,14,-2,13,-3,,,,,
,399,-8,16,-8,-2,-12,-13,1,-1,-2,,2,,4,-1,-6,-2,-3,,,,,
,123,-20,-9,-3,6,-12,-12,6,11,-3,,3,5,2,9,8,5,9,,,,,
,657,-2,-16,6,-5,3,-2,-9,-5,6,1,1,-2,-7,-12,-2,8,-4,,,,,
,-540,-13,4,2,,5,-1,-6,-15,9,-5,-3,-6,8,-2,6,-13,5,,,,,
,953,14,1,5,9,5,16,-3,,,-17,,1,-8,,10,-12,9,,,,,
,307,4,4,14,-4,-6,4,4,13,1,-1,4,12,-5,2,-15,,-21,,,,,
,-1199,1,13,-3,12,-1,6,6,-4,4,19,-4,5,15,3,-4,18,9,,,,,
,513,,,-12,-5,6,2,17,8,-10,-10,-8,-10,-9,2,-3,-1,-9,,,,,
,-821,-18,-4,3,1,-2,,5,-8,3,12,3,10,6,-1,4,-5,13,,,,,
,-796,3,-17,-2,-14,-12,,-20,8,,7,5,-1,8,-2,9,9,10,,,,,
,890,-1,10,-3,5,17,-9,-2,-5,5,-11,1,5,-8,5,-3,-4,-15,,,,,
,-442,-18,-4,7,,-4,-8,6,-7,-5,-5,-5,-16,-5,-2,-2,-5,,,,,,
,661,19,8,-2,-10,-5,7,-8,-3,-7,4,-15,2,-8,2,-10,-5,3,,,,,
,-456,-2,-12,-1,-3,7,,-3,-6,-5,-2,10,10,1,-9,-4,-1,3,,,,,
,416,,20,4,18,10,2,7,26,15,-1,3,-2,12,6,9,9,-4,,,,,
,621,-6,2,,-7,-10,3,2,-1,2,6,8,-6,6,3,12,7,-2,,,,,
,-696,-13,-14,-12,-14,-7,-11,-9,-13,1,-6,,4,-11,-2,-11,-17,-1,,,,,
,143,-13,-5,-5,1,-1,-9,,3,-8,7,-3,6,-4,-3,4,-1,9,,,,,
,-340,,-10,3,19,5,6,7,7,2,-14,-5,-16,3,3,3,4,-6,,,,,
,-3,3,3,3,-3,6,5,-2,-13,,-1,3,9,,-1,-3,9,2,,,,,
,855,10,12,12,-2,-5,4,10,14,-6,10,9,-3,4,12,,-17,-2,,,,,
,-649,-10,,1,-4,-1,-4,4,-17,3,-3,-11,-9,-3,-11,-7,2,1,,,,,
,211,10,,2,1,6,17,5,-3,13,3,5,2,6,2,,7,-2,,,,,
,663,2,-2,-1,4,1,,-12,8,-10,-7,-3,2,-3,-7,-4,2,6,,,,,
,-1011,-10,-6,-11,-16,-6,-17,-5,-4,,-10,-12,-3,-8,-8,-1,-9,-13,,,,,
,-123,-2,-3,10,5,3,-3,-7,11,-9,11,6,-1,6,3,17,5,10,,,,,
,897,-23,6,-2,9,-4,9,9,3,-3,6,2,6,,2,-4,-2,11,,,,,
,-393,23,1,-1,7,-14,-12,-3,-3,2,7,10,8,6,,-5,3,-14,,,,,
,128,-23,2,9,-6,4,,8,-10,1,-1,-12,1,9,3,,-3,1,,,,,
,-415,23,4,-16,-5,3,-2,-6,2,11,-8,7,-6,-13,11,6,,8,,,,,
,544,-9,-3,12,-3,,-10,-4,7,-9,1,12,8,-6,-12,-12,13,-10,,,,,
,-508,-10,-1,1,2,1,8,,-7,1,4,7,-5,2,-4,5,-1,-1,,,,,
,2459,-16,12,-1,7,3,12,17,6,5,4,-14,-13,4,12,5,-5,5,,,,,
,-2492,15,-10,6,1,13,4,-7,1,-1,,-6,8,-2,-10,-12,-3,3,,,,,
,-337,-9,-4,-7,-8,5,-5,-12,-1,7,-15,-2,-3,-6,-5,,-7,7,,,,,
,75,-3,6,-7,-2,-5,,2,-1,5,3,6,5,3,12,3,-4,-11,,,,,
,-233,1,-1,4,-3,-14,1,2,8,-9,-5,-9,,8,-7,6,3,-4,,,,,
,784,11,-7,-2,-2,1,-20,-5,-15,-8,12,-2,4,5,7,1,10,1,,,,,
,-128,-12,2,2,10,3,2,,1,-1,-5,13,-1,-6,1,5,-10,-7,,,,,
,19,12,-6,-14,-1,-5,12,-1,4,,6,-5,-5,-14,-3,-7,6,2,,,,,
,227,-10,,6,-3,,1,2,-2,4,-8,1,-2,13,10,-7,7,12,,,,,
,-212,-20,5,1,9,8,7,5,,-4,10,-6,-1,-9,-6,-8,-7,-12,,,,,
,-17,19,1,8,-3,-3,-2,-8,-2,-4,-11,4,6,3,2,12,8,1,,,,,
,-173,,-1,-5,-2,-4,,10,7,10,-9,-4,2,,1,-2,-13,-4,,,,,
,894,-3,6,1,-2,5,-1,10,2,3,8,5,-5,7,-9,3,-5,-7,,,,,
,-821,2,-1,,9,13,,-4,1,4,9,-5,11,-4,-11,2,2,8,,,,,
,3019,-18,-14,-4,-6,-16,-2,-15,8,-8,1,-6,-8,-7,8,4,8,9,,,,,
,-3720,-1,-1,14,9,4,-3,8,5,1,-11,10,-12,15,1,-2,7,,,,,,
,2529,-1,6,-9,-10,-4,20,12,-12,10,4,3,5,-19,-8,,-14,-2,,,,,
,-1969,-9,15,-1,4,-5,-5,-9,4,-6,-2,2,11,-4,-1,-8,-5,-8,,,,,
,104,-1,-2,7,-4,3,-12,-10,-6,-4,-4,2,-8,10,-5,5,7,5,,,,,
,-51,-1,6,-11,-1,-1,14,6,-4,-5,3,,-2,11,15,5,18,-8,,,,,
,-374,1,-5,-1,4,-2,-2,4,7,2,19,5,,6,12,7,-8,17,,,,,
,1034,10,-5,5,-4,13,-2,4,-1,7,-10,-7,-1,-9,-7,-9,-5,10,,,,,
,-288,-9,-55508,-55502,-55539,-55572,-55542,-55546,-55576,-55587,-55454,-55446,-55459,-55492,-55434,-55468,-55459,-55478,,,,,
,-255,-1,-223130,-223090,-223297,-223400,-223223,-223256,-223361,-223440,-222862,-222848,-222993,-223094,-222855,-222964,-222984,-223029,,,,,
,580,-1,-56072,-56069,-56109,-56133,-56073,-56094,-56118,-56161,-55989,-55974,-56028,-56055,-56009,-56025,-56011,-56053,,,,,
,-358,,8,6,16,4,,7,-2,16,-2,6,11,-3,9,5,3,8,,,,,
,-477,1,1,15,-5,-3,-7,-1,9,16,-9,-6,-5,,,2,-1,-3,,,,,
,653,-22,-17,-6,-6,-9,-3,,,-5,3,-9,2,1,-7,5,2,3,,,,,
,-645,23,-7,4,7,,-4,-12,4,3,5,-1,-1,-9,-9,-2,-7,-14,,,,,
,375,-1,1,3,-5,-2,11,9,-3,-3,,-6,-3,-2,1,-8,-7,-3,,,,,
,179,-30,15,4,9,7,3,-1,-3,-9,-14,6,1,3,-6,-17,1,-10,,,,,
,485,-1,-5,,-2,4,-10,4,1,-14,15,5,1,5,4,8,-1,13,,,,,
,-963,-3,1,-6,,-12,-5,-2,-7,12,1,7,6,3,13,10,11,2,,,,,
,290,2,-7,-9,-5,-10,7,1,,-3,-7,-19,-6,-4,-3,-4,-3,-1,,,,,
,1524,2,6,6,2,15,-2,4,-4,7,-1,-2,4,-12,-11,-3,-6,1,,,,,
,-2068,-10,4,7,1,3,-10,-8,-5,2,,18,,9,-3,10,4,1,,,,,
,675,20,2,-3,5,-6,7,-9,3,-9,-4,-5,,6,-4,-6,18,,,,,,
,143,-11,-3,6,-6,-4,15,12,13,6,-6,,-3,1,7,-1,-10,7,,,,,
,-245,,-9,-6,-10,,-12,4,-4,7,-1,2,9,-9,,3,-4,-7,,,,,
,-127,,-9,,-1,6,,-7,-8,-10,20,-3,-6,2,8,5,-5,1,,,,,
,-331,-20,17,3,7,6,13,2,22,2,1,6,2,11,-5,3,1,2,,,,,
,208,20,-6,1,-9,-8,-5,6,,5,-4,-5,-5,-8,4,-16,4,-2,,,,,
,554,2,7,1,7,,-4,-8,-25,-5,-2,-6,-5,2,,6,2,3,,,,,
,-162,,4,-4,1,,-1,-1,-3,-9,-2,,4,1,-1,5,2,-2,,,,,
,-396,-21,-2,8,5,9,7,23,16,13,3,8,6,3,17,6,13,12,,,,,
,-247,,,-7,-8,4,1,-12,2,-3,-4,2,3,,-13,-11,-10,-4,,,,,
,590,-12,4,6,7,6,6,2,2,7,6,8,-5,-10,-8,-1,5,-8,,,,,
,-1256,-1,,-8,-3,-1,-12,1,-12,-2,8,-13,2,3,-2,1,-16,8,,,,,
,426,11,-9,-7,6,-11,,-7,-3,,-18,-10,-5,-12,,11,-2,-8,,,,,
,-456,2,3,5,-3,4,,-11,6,-5,,3,-3,-5,3,-9,-10,-12,,,,,
,1488,-12,-7,-9,-9,-7,-1,-5,-7,-12,6,7,5,6,5,4,8,26,,,,,
,-1021,1,4,13,5,11,11,12,2,22,2,5,6,16,-1,,13,-5,,,,,
,-6,,12,-4,2,-6,-6,-2,4,-6,4,-2,-13,-7,-4,-12,-4,-10,,,,,
,8,12,10,-3,-4,-4,-7,-1,-4,-10,,-2,-2,11,5,6,-15,6,,,,,
,378,-1,-9,1,9,-4,6,3,12,3,-5,-3,10,-9,-6,7,8,-13,,,,,
,345,-11,-2,8,5,5,-3,8,4,-12,5,,-5,-3,,-2,9,-2,,,,,
,1262,-1,-8,,-5,2,,4,-11,12,-1,10,-4,2,3,-4,3,-4,,,,,
,-2280,1,,-10,-21,-3,-7,-6,2,-7,-3,6,22,7,5,1,-10,2,,,,,
,546,-20,6,-4,20,,2,-11,2,4,-5,-22,-7,-12,-18,-3,-7,11,,,,,
,-155,,3,2,3,-7,10,8,3,-2,-5,2,-4,-1,10,9,11,10,,,,,
,2,-13,-1,2,-3,16,11,-1,-1,3,3,3,-5,6,6,1,8,-6,,,,,
,1308,1,-5,-1,4,-15,-12,-5,-11,2,2,8,5,8,4,5,-12,1,,,,,
,2517,-2,7,-8,-5,5,-7,1,9,3,-1,3,6,-5,-1,-9,-8,-11,,,,,
,-3283,1,3,7,4,9,1,1,4,-7,11,-15,-8,-2,6,,1,-3,,,,,
,1370,3,9,9,,2,-3,-4,-2,4,-9,8,-4,-3,-15,6,7,8,,,,,
,-1727,-2,-14,2,-8,-7,,-1,2,-2,-1,7,9,13,,-1,11,-9,,,,,
,495,,-7,-5,-1,7,-5,8,1,5,1,8,3,3,-4,-1,-15,7,,,,,
,-581,11,-5,7,18,1,5,3,5,7,10,-21,-6,-16,10,6,5,-12,,,,,
,2777,-11,-8,-3,-14,-6,2,-5,-7,-12,1,-2,-5,7,-2,-7,5,14,,,,,
,-2566,-1,2,-16,-9,4,13,,-12,-3,-10,2,-16,-9,2,-8,-17,-3,,,,,
,128,-18,16,6,10,-1,-10,10,10,10,-7,11,15,-3,,,6,5,,,,,
,346,21,-3,-4,-6,,-2,-10,-1,,19,-7,3,2,-9,8,,-1,,,,,
,-813,,-6,2,-9,10,10,6,11,-7,-5,-6,-4,11,11,1,3,7,,,,,
,-250,-21,-3,-6,6,-22,-8,-12,-4,4,-3,3,11,-4,-1,-2,7,3,,,,,
,125,20,1,11,8,-10,,4,-9,1,-3,17,3,1,-9,-2,3,-19,,,,,
,845,-3,6,7,2,13,8,9,5,-3,-3,-11,-10,-8,11,4,-14,5,,,,,
,-477,-29,4,5,-4,9,,-7,,5,-5,-3,,-5,2,,,-1,,,,,
,-261,-1,1,-1,-8,-6,-7,-2,-5,2,-1,1,-14,-12,-11,-14,2,2,,,,,
,587,14,-10,-4,-11,4,-13,2,2,5,1,-2,2,13,7,11,,12,,,,,
,249,-11,8,-5,7,-13,-4,-6,1,-11,2,6,6,13,-2,-1,5,-3,,,,,
,-360,-2,-3,-5,7,7,6,11,-1,6,-8,-3,4,-3,,-5,-5,-15,,,,,
,49,12,-2,6,2,-1,-8,-12,-2,,10,7,2,-1,6,12,13,5,,,,,
,-687,1,-3,10,9,4,10,-2,3,-9,3,3,-2,-1,-1,-10,2,13,,,,,
,1409,-21,-3,-16,-6,-6,-1,-3,-21,-3,-9,,-2,-4,-14,-3,-4,-6,,,,,
,-732,-6,-1,7,-8,8,5,12,4,-2,14,4,,-2,7,6,-2,-14,,,,,
,75,-5,1,-1,15,-2,-1,,5,-1,-12,-23,3,6,-8,-6,-10,6,,,,,
,-1054,19,3,7,3,-19,5,-2,6,13,-6,-2,9,8,13,8,15,8,,,,,
,913,-19,5,-4,-9,9,9,2,4,-5,6,8,-12,2,1,,-13,-2,,,,,
,-272,20,2,,5,17,-5,7,3,1,3,11,-4,-6,-2,3,7,-9,,,,,
,-382,,3,-3,4,-17,-13,-7,-1,-1,11,9,15,8,-2,-2,4,,,,,,
,-239,-19,1,2,3,5,15,4,7,13,-7,-20,,-1,-7,-15,-8,7,,,,,
,282,-2,-5,10,-3,10,-1,13,-7,-14,-5,-1,5,-5,8,15,6,7,,,,,
,141,-12,7,1,-13,1,1,6,-1,14,2,-5,-14,-2,-7,-1,-13,-8,,,,,
,-95,3,-6,-9,3,2,-5,-10,-9,-3,6,,-5,-12,11,-4,7,2,,,,,
,2499,-1,-3,6,2,-2,-8,-13,23,-2,4,4,4,17,-8,-1,4,3,,,,,
,-2699,1,6,-8,-7,4,,2,-13,-5,-7,-2,-7,3,-10,3,-6,-10,,,,,
,502,,-9,-8,-5,-11,6,3,,3,-2,7,8,3,3,,-7,3,,,,,
,-541,12,,11,13,1,1,-5,2,-2,2,-1,4,-4,15,14,18,6,,,,,
,232,-13,3,1,7,5,-2,1,-17,-10,3,5,8,-1,-1,5,1,16,,,,,
,681,1,8,8,-4,-1,3,11,12,12,2,-5,-7,-12,3,-16,,-4,,,,,
,-673,,,-14,1,6,3,-12,7,6,-7,-12,-5,4,1,-13,3,-1,,,,,
,611,,-2,-7,,-7,-6,-14,-2,-14,7,15,,-6,,5,-1,-11,,,,,
,-584,1,-6,14,-1,7,12,17,-6,11,7,9,12,13,-16,2,-1,-2,,,,,
,74,-2,-3,3,-6,-8,3,2,4,2,1,-6,-10,1,14,8,-4,-3,,,,,
,207,2,-1,-12,-1,-8,-10,3,-15,-4,-13,-3,2,-8,,4,-4,-4,,,,,
,651,-21,5,4,-1,7,-5,4,-3,,7,-1,-5,-7,-4,-9,,13,,,,,
,-138,-11,1,-13,-4,,-1,-4,-1,-12,3,8,4,7,-2,7,7,,,,,,
,-358,11,-7,13,9,7,8,5,16,5,-10,3,-1,5,,-10,-8,-1,,,,,
,238,-11,,7,1,-12,-14,-10,-1,-1,-9,-1,-6,-8,6,8,3,10,,,,,
,1879,1,8,-7,,-1,10,7,8,9,-1,-14,-1,5,-15,5,-5,-8,,,,,
,-2720,10,12,5,6,16,7,2,-2,5,15,-9,-2,7,4,-3,2,-15,,,,,
,1274,-12,-10,-9,-3,-3,,-3,-1,-6,-14,-6,1,-5,-3,-8,-10,11,,,,,
,-50,10,1,11,-7,2,3,-6,-7,-5,16,12,6,-1,9,11,6,8,,,,,
,429,3,-5,-5,4,-11,-2,,10,-3,-9,,-5,-9,,-5,-2,-15,,,,,
,-555,-11,-7,-9,-5,,-7,-10,-12,1,5,7,-6,3,-7,-8,5,1,,,,,
,-880,-1,3,2,8,2,-14,-1,-12,-7,-3,-10,11,-7,8,4,,1,,,,,
,568,-21,6,,-4,-1,11,9,10,5,,6,8,3,3,-11,2,-9,,,,,
,-196,21,,-3,-8,-4,-1,-8,13,7,6,10,-8,3,6,-1,,12,,,,,
,383,-20,-17,-2,3,-2,4,6,-4,-5,-11,-16,-3,-7,-6,8,6,-9,,,,,
,4225,20,-1,-6,-12,11,4,6,-2,-5,-7,14,2,8,-13,-13,-8,-14,,,,,
,-2571,-10,1,4,9,-5,-1,-8,-5,7,-3,-5,-3,7,-1,-6,-4,17,,,,,
,-1957,-22,15,-2,14,-8,1,6,-2,-5,13,-11,-11,-10,17,6,6,7,,,,,
,315,12,2,6,-4,10,3,,-5,7,10,28,11,4,15,15,8,8,,,,,
,58,-10,-4,8,2,-7,-6,-1,10,-1,,-6,12,7,-7,8,-6,-7,,,,,
,337,,2,-10,-9,-8,-10,-4,9,-8,-7,-17,-9,5,-18,-12,-10,-6,,,,,
,-1130,-1,4,15,6,9,15,7,-2,8,-13,2,-2,-11,-10,-6,-2,-3,,,,,
,436,9,11,3,9,5,4,8,13,2,12,13,2,,3,8,4,11,,,,,
,-286,-9,-1,-3,-8,-1,-4,4,-11,-6,-2,,13,,15,-1,3,5,,,,,
,565,,-12,-5,-12,-7,-3,-15,-19,-4,-1,,-6,-7,-12,-11,5,-21,,,,,
,-131,1,-12,-3,-5,-4,-6,-2,14,3,7,,-8,3,9,4,-6,-4,,,,,
,-597,9,-1,3,17,6,-3,7,5,2,-2,-2,6,11,2,-1,7,10,,,,,
,107,-2,8,-14,-8,-5,5,-3,-9,6,-1,4,2,-4,6,14,5,8,,,,,
,331,-19,5,4,5,3,-1,3,-8,-9,11,-10,-1,-5,-8,-8,-11,-13,,,,,
,-158,-13,2,6,8,,-2,-13,8,11,-4,-11,-2,2,-15,-7,-10,-1,,,,,
,-151,8,-5,-8,5,-1,-1,-1,-1,14,-11,12,1,-5,10,10,8,9,,,,,
,-63,-9,-5,2,-12,-9,-7,3,2,-24,5,2,1,10,7,-3,17,8,,,,,
,4085,25,-4,-4,2,15,-5,-5,-2,-4,-8,-10,2,,6,,2,9,,,,,
,913,-2,5,8,2,10,13,9,5,-1,4,-4,-4,-5,-14,5,-10,-8,,,,,
,5350,13,-1,-3,-3,-4,-2,4,1,15,-1,9,-5,-5,-9,-6,-2,-3,,,,,
,-3868,-35,7,4,-8,5,1,11,-8,-2,11,8,12,7,13,14,1,2,,,,,
,-3368,22,2,-4,-4,-4,-2,,5,-6,-13,1,,-4,5,-7,-4,-1,,,,,
,1638,-8,-6,5,10,-5,2,,,3,9,-2,5,-3,-5,4,-4,6,,,,,
,-3732,-1,,6,-3,-8,,-13,-3,-5,5,-5,-5,10,1,2,7,-6,,,,,
,902,-1,-6,5,4,4,-8,-13,-9,10,-11,-15,-3,3,-7,-2,-10,-4,,,,,
,808,-13,1,-9,5,1,-1,5,-2,5,2,13,5,1,8,,15,2,,,,,
,3642,,15,2,,-2,-1,6,5,-11,-3,2,-7,,-1,3,-6,5,,,,,
,-3325,9,-2,-1,-19,-2,-4,8,6,-4,1,-6,-8,-9,-11,-13,-8,-10,,,,,
,1295,-8,-3,-1,12,3,5,-6,-10,-1,4,7,-3,4,12,7,11,3,,,,,
,-3630,-22,-2,-3,2,17,9,6,-3,11,10,6,19,,2,4,16,5,,,,,
,3065,17,,-7,7,-5,-3,-6,8,-10,-12,-4,,1,-4,4,-15,1,,,,,
,-3476,-8,55494,55507,55526,55548,55532,55539,55575,55580,55437,55433,55458,55495,55432,55459,55472,55471,,,,,
,-1169,-19,223139,223100,223287,223394,223230,223244,223368,223443,222875,222839,222973,223102,222862,222957,222970,223013,,,,,
,7673,4,56059,56045,56117,56145,56084,56094,56124,56146,55993,55991,56046,56049,55999,56028,56013,56067,,,,,
,-3855,27,5,3,5,-7,1,6,-9,1,2,13,-1,1,1,9,,-1,,,,,
,-2379,-5,24,1,3,-2,-5,4,,14,6,6,-6,-4,6,-3,-7,-4,,,,,
,-742,1,1,1,-5,12,-3,-9,2,-7,-2,-18,-11,-5,-4,-9,-1,1,,,,,
,-188,-27,-3,6,-5,-2,8,4,3,-10,-8,-2,10,-2,-2,1,,-21,,,,,
,343,-12,-13,-13,-4,-11,-16,9,3,,4,16,-11,2,,-4,3,15,,,,,
,33,-7,-9,8,-2,5,,-5,,3,3,1,1,-2,1,3,2,-5,,,,,
,26,5,6,7,8,6,10,4,1,2,3,-7,10,4,10,5,1,11,,,,,
,-307,14,7,-5,6,-8,10,-13,-7,2,,-12,2,,,-5,5,-2,,,,,
,675,,14,2,2,7,-4,1,1,11,5,,-7,3,-11,7,-6,-6,,,,,
,1122,-19,-2,3,-8,8,-12,6,4,-9,-8,3,-8,-14,1,-14,-9,5,,,,,
,543,-7,-10,-12,-11,-9,-13,-6,-12,-13,-3,7,6,-2,-3,6,-2,-3,,,,,
,-2454,6,-2,-5,-2,12,15,2,-9,-2,5,11,,10,10,3,11,-11,,,,,
,270,1,-10,15,6,5,4,-1,5,7,-6,-4,-3,5,-12,-5,-3,-11,,,,,
,43,-15,7,-3,,,-2,4,1,2,-2,-17,3,-8,5,4,-2,13,,,,,
,87,15,7,-2,12,4,-12,10,5,-1,3,6,7,7,2,-5,5,11,,,,,
,-211,,5,5,-12,-2,8,-7,3,1,-2,-1,-18,-4,,-7,-7,1,,,,,
,-303,-10,2,-10,-6,-13,-9,-7,5,-12,2,4,18,3,2,18,-8,-3,,,,,
,635,11,-12,2,3,-15,10,-3,2,5,3,3,-7,-3,-5,3,9,9,,,,,
,-436,-1,2,-5,12,13,10,4,-6,7,,4,,3,-5,-12,,-10,,,,,
,581,-1,-2,-1,-3,-4,-10,-5,-4,-1,,4,,3,3,7,-6,-2,,,,,
,-420,-28,-4,1,-10,8,6,5,2,6,5,-5,-3,4,-6,5,-2,4,,,,,
,28,-3,6,2,-5,1,-1,-1,-2,-1,8,-6,6,6,6,6,21,7,,,,,
,532,6,9,5,3,7,-2,10,,-11,-3,-11,,-7,-1,-20,9,-11,,,,,
,-238,2,-5,-1,,-10,7,11,-5,7,-11,2,12,-8,3,5,-23,-9,,,,,
,568,-6,5,8,15,6,5,-11,12,6,-7,-1,-7,-9,1,-7,-1,17,,,,,
,-626,9,-3,-2,-5,-1,5,6,1,-2,,7,-4,12,,7,2,2,,,,,
,-439,-20,-7,-12,8,-4,-4,-4,7,-2,6,7,,5,1,3,-2,,,,,,
,617,-3,8,8,-8,2,-23,-7,-11,-8,8,-9,-3,4,-2,-7,8,-14,,,,,
,-220,17,-8,-8,,,-10,-1,-7,-7,-8,-2,-4,-6,-1,-8,-3,-10,,,,,
,261,-14,6,-5,3,-8,14,-3,-5,17,-9,5,3,-10,10,,10,9,,,,,
,63,-3,-3,,,11,-6,-7,-4,5,14,4,2,-1,-4,10,-2,16,,,,,
,-990,9,3,10,-5,10,1,7,15,-5,5,2,2,7,-14,1,-6,-8,,,,,
,869,-5,-14,2,5,-18,1,-1,-3,-11,-7,-13,-8,7,9,-6,-3,,,,,,
,108,12,-3,,2,-1,12,3,3,7,,3,2,-3,6,6,-3,3,,,,,
,-519,-2,-2,,1,-3,-2,4,,,-3,12,10,-3,-18,,13,-11,,,,,
,85,-31,13,-2,,-6,-1,5,3,6,-16,-8,1,5,-3,-10,-10,-8,,,,,
,287,-2,1,-6,10,13,,-5,-8,3,,-1,,-1,10,-5,5,7,,,,,
,-259,3,-2,16,-6,5,3,-6,,-10,13,6,-5,-2,6,7,9,6,,,,,
,-434,2,3,3,,9,-2,-7,5,6,12,,3,-2,7,12,-7,-10,,,,,
,700,-2,5,-8,-6,-2,,15,1,4,2,1,-1,-11,2,,-5,11,,,,,
,-577,-2,-3,3,4,-17,-4,4,-6,-2,-7,-5,-14,-1,-19,,7,-1,,,,,
,95,3,6,-7,-5,-5,-7,1,4,7,-7,-13,3,-3,,-10,-12,-6,,,,,
,346,-2,-5,-1,-7,17,24,-2,-1,-5,2,3,6,18,2,11,2,4,,,,,
,5878,,,,4,2,-16,-8,-4,-14,1,,3,3,3,-3,3,-5,,,,,
,-2954,8,2,17,-4,-10,8,8,7,9,2,6,-3,-9,3,3,-7,3,,,,,
,-3444,-13,,-4,-5,3,-10,2,,-2,5,1,-7,7,6,-1,4,19,,,,,
,348,5,5,2,12,-3,15,1,1,-2,1,-6,-7,-7,-1,-2,,-10,,,,,
,459,-11,-14,-17,-5,1,-8,-11,-5,-3,-10,-9,7,-2,-17,-3,-9,-14,,,,,
,124,12,1,2,-10,-6,-14,,,12,-2,8,5,9,2,4,15,7,,,,,
,-1667,-30,-3,-2,-2,4,11,-1,11,-6,17,4,4,10,6,6,-5,8,,,,,
